zip_code,centroid_x,centroid_y
68466,286270.21274035715,-542079.2815280828
62906,953046.8336356671,-776422.4870509247
65556,667122.8023543141,-765785.3253392676
66607,377271.8866522907,-652276.0290775761
24091,1733763.6034391983,-692491.4292965928
62910,1014889.7929125042,-801916.4011319468
54748,684128.1554918782,45760.70845258727
62912,965950.764732387,-772654.4301590534
54749,620646.5899053788,24596.84620392288
66610,359321.30708255223,-660914.1401368232
24101,1772306.5492854144,-653647.1017543761
65559,735107.65967132,-738906.6039454385
54750,608663.2589305405,-13261.92969217255
44805,1473286.0142394623,-299684.742997826
62916,913531.4883288447,-727709.2514420707
28606,1667924.1071585817,-807378.7409135911
62922,983484.9206841834,-753991.2857968146
68506,283018.44102839706,-462907.1407284664
34714,1782932.0733292399,-1651805.024077385
65570,697445.8402091862,-805209.5430184498
24121,1786128.1047516447,-650903.9171294874
34731,1764869.4805467466,-1603217.494816835
34786,1805122.1552876853,-1638262.2922954387
65633,575652.0858213828,-877927.3527430025
24210,1590261.619351701,-742636.6256674769
66769,448844.88056001265,-780472.3167954101
28660,1709739.2749300417,-807400.6369137232
28662,1618052.1062639942,-822092.5732082453
68651,202907.05228618823,-416762.8734767883
28663,1658223.5110536925,-754554.4625940821
44887,1434036.6905102257,-302803.5326860591
28666,1661694.9341990345,-847050.959352426
54843,670479.1002531165,150233.57744729088
54844,667320.8079721717,235520.1676339188
65637,694996.550403757,-882106.3503773275
82331,-568657.9767809255,-378199.9561065063
66773,459730.865229494,-845100.2015734832
68653,209005.0252925164,-379758.298421638
66775,427405.9138958246,-798829.9483817305
24211,1598580.914921986,-754293.7480216315
65638,683608.2226404113,-874957.4081495473
38573,1316597.3374630816,-829210.1443541616
28739,1576697.3234518769,-916545.2514142228
28740,1581601.7149943342,-827897.7363612852
54944,900998.2940489481,-11906.183100363567
66945,266596.7509393327,-563433.3124877717
68766,131089.9368736384,-285169.35378121916
65728,593532.0423085756,-878900.5487165829
66948,184270.4277408027,-598133.5786767511
54946,860108.0359125849,-16093.702716549
65732,599481.5263899553,-760086.8374089699
28741,1521427.3428570651,-951377.2730677568
28742,1564187.1472365875,-905194.1875213566
45142,1386098.935619405,-507599.23463553877
68767,202978.89995538018,-308611.5696704525
54949,876032.2487499745,2778.3671015245177
66951,82808.48134787938,-570617.3465538424
68768,242251.3723985784,-329369.15554079344
45146,1384458.0659582366,-495978.1757079539
24363,1647746.1581112249,-747910.7736037235
66952,119459.21220796231,-572275.8068725129
82604,-545578.4149283777,-209196.2797005703
82901,-751489.9292157164,-361083.42078565113
67104,119516.65369116611,-857612.4042037067
67105,206020.9191591958,-861583.6826367888
45336,1323070.8985591673,-379889.9448450886
67106,198273.85471368316,-834780.0748927627
45338,1311228.972247847,-449314.48576325434
45339,1324894.1013849024,-428890.9325021918
82925,-799189.3930728029,-148160.90529008541
82929,-819400.4996104757,-334545.0056254801
68845,69950.25656536655,-475922.692877793
67109,46007.30465181018,-826083.02416724
67110,245440.12072909693,-832604.4048738913
24541,1811361.9688864972,-711336.5060089375
24549,1809066.6144390912,-697521.6186013352
45346,1294932.3092517618,-437875.98090413446
82933,-871295.8952203713,-359398.3479377343
24550,1816346.6625974106,-635858.0739370509
45349,1358827.4671173566,-424444.22993166745
34734,1807185.053233297,-1631477.4902429222
38475,1086838.7752652522,-1004293.9244775005
44822,1474065.2080017421,-335681.0654372283
24124,1677673.4067264346,-661275.9165581992
62930,1012932.5751821111,-724995.4464147576
44809,1388029.6758502193,-288337.85602175107
24105,1710205.09468899,-700270.6684048397
62917,996961.9794666644,-743634.3490152059
68502,277867.5059425192,-463185.9672854393
34705,1785979.148395069,-1618401.82565993
66614,359618.21568160085,-656356.6937904238
66615,354781.557130632,-652317.5871422903
54751,634871.1914424426,14929.937524396799
28605,1632184.7100650722,-806167.9960534037
66616,378081.79617184954,-649311.2587046248
62918,957601.4237285891,-739031.9365784638
82054,-365453.1182503936,-427829.10950747156
54754,730547.90384648,-21903.791249784605
82055,-515684.1714027179,-386618.2015027738
68504,280916.06984626147,-455172.2778449394
66617,377602.47844480263,-641520.3534480311
38464,1139938.7216789129,-993360.0213473297
44889,1459771.2444394934,-259955.14306476826
65640,566035.2483700572,-789461.023987453
28670,1698860.1995710318,-784048.8905205043
82334,-575798.5490558351,-317076.4140707472
68655,144438.40924145898,-371055.7288502002
24216,1519514.1489639124,-738426.1380121016
82336,-676483.8389299342,-332137.67294987675
28673,1705718.786702803,-849754.3049940431
54847,655857.1207166004,209713.89786283328
68658,226499.2667255905,-418778.5103165765
66778,459085.7396384844,-874667.6970983701
65644,614678.0172867128,-806681.7847035234
38574,1322325.703421021,-867570.6467428444
38575,1278799.0266541727,-828063.1241878849
66779,441489.3521959829,-782661.3504421775
44890,1436598.0284351993,-283824.60928834183
44901,1460097.970655466,-315073.9338465484
38580,1313695.6796668519,-853705.5227652688
66780,435855.1717944034,-808413.6479720316
66955,228765.05274146816,-554328.2843962484
28747,1545142.326018081,-936781.4049450058
45150,1350970.8584706164,-519568.5357187023
54952,925750.9916826979,-22234.826050556698
66956,152565.96531186614,-576794.3275565489
68771,217083.43962715153,-287344.8287809976
66958,240898.56214319041,-564299.4460039895
65737,592831.8541926616,-897057.0740552633
45153,1360932.185072206,-551256.1515785588
82609,-504643.1835576982,-227986.7020481573
24370,1615843.3493801705,-720836.6782008248
82630,-585964.9929615103,-159144.53974566024
24374,1660946.3847027002,-724572.6396048609
45155,1394104.2914560358,-525312.8316111669
45156,1359693.0068923947,-558347.030626863
66964,187732.58789893167,-560565.6521566418
45157,1355498.392796032,-542513.6766956927
65738,577357.651569722,-851452.2858452058
45350,1299422.350823712,-397822.4936549458
45351,1305590.2297298827,-394962.45050761587
45352,1290618.008629031,-430658.8697013955
24551,1808073.0577816938,-622805.9832773588
45353,1344116.1368392303,-392825.7468354525
45354,1322120.4633135896,-440543.2576461263
68847,82397.76620508626,-473700.17889797915
65560,748901.1666388898,-784641.4045833747
65564,712255.3342529676,-828593.0505772835
82060,-377575.6268535707,-409302.5242658289
68505,284858.3227929946,-458360.615517316
44815,1389981.2507180898,-274836.11203950946
24112,1779329.156667676,-704041.9601934454
34711,1785164.722800143,-1637402.075445614
44817,1365956.874415709,-285295.4231793934
54755,657597.2440795077,-13498.044900280482
66621,371502.6303727746,-653586.9998935602
66622,369825.9175723275,-654430.42635905
24120,1730834.4329144224,-716432.917761936
65565,768446.1499496712,-748001.6758435717
38469,1143234.6998080164,-1017159.585724062
54848,691483.4717053811,95436.74691622506
66782,449569.85061933077,-843615.4976775025
34788,1774064.5805540879,-1599274.8549906234
44902,1460338.7858799463,-315598.80127661955
24221,1508678.5858532682,-775783.3649110345
82401,-651960.6942750524,-78306.4864643189
54850,710207.7737016544,255048.8952933371
65648,605209.1484199178,-819387.2164278624
82410,-646501.8830979996,-37241.47981607803
54854,634676.2823922387,215402.58277864754
34945,1922339.8327748973,-1728733.8600044113
65649,562544.0031250912,-798479.2340485055
82411,-671334.6395306638,-26070.28979606779
68662,216294.79448911911,-418301.1160238223
24225,1575535.471628747,-722677.6555486759
65652,625771.1264755246,-846683.4246188041
38587,1292388.682074083,-903701.6908812267
28681,1678995.5656272657,-819899.0414260876
44905,1463339.971776141,-312815.9394843565
24239,1572117.5412496096,-707658.1459823204
24378,1643498.0467089624,-740001.7145228018
65739,602391.0258406249,-918031.4829282096
45159,1393302.6900401118,-492111.2627045221
45162,1361911.3630116167,-505687.87963475974
24381,1693851.2040193782,-724574.4110685708
66968,250795.15120262836,-570311.2078138073
65742,614097.0676877783,-849575.3896142566
28753,1550237.7929750811,-853854.4988132723
67002,254972.62001578647,-807236.1797122486
68783,151697.3983125863,-262329.08508171455
82638,-588541.8384491146,-188802.29080391637
54963,894308.5573122321,-44234.151194265796
28752,1612092.49416799,-858913.3898871149
82635,-501648.8161103158,-156346.2603869315
65746,640359.5881416588,-845420.4244123243
28763,1502219.8716711404,-958441.4740663184
67009,154080.23885320677,-862668.970340777
45160,1359901.9326969476,-522607.3356013374
24380,1719871.7268651782,-703252.581784035
68849,75845.90741132421,-477451.0865344047
82935,-800244.5699939261,-322308.5588233636
24554,1836155.0294054043,-642092.0609693442
45358,1313252.3523422205,-433508.6917205726
67119,250009.44063707918,-857792.1713494495
45360,1339254.6397375811,-389505.18803548726
67122,315496.42780640244,-813294.5334566112
82943,-760795.3499322335,-324089.0438090257
82944,-876859.2438569311,-375144.32159982255
82945,-740381.8800221982,-324324.10188132373
24562,1859098.0048997165,-570352.2285579576
67127,45249.66768425108,-870948.9730030366
24566,1830768.8643626936,-690671.5028991883
28607,1635456.4476914168,-796196.4731717793
65567,655412.4706066261,-764589.9933794865
28609,1699322.9579741505,-843324.6695535262
68507,285035.85915278253,-454450.13591245003
54757,662144.2257287,60398.39739904362
38473,1167103.7409532615,-1018737.9488636527
34715,1785514.1835135738,-1626358.81250002
65580,718436.9271806057,-729567.1101411812
68510,282175.80069717683,-460457.36636433686
38474,1154309.035157526,-965550.8596706532
66701,460739.47248100396,-782468.147951209
82070,-489119.92794582626,-403514.73946672713
54759,623604.2638782356,-26489.290433211718
54760,696651.977926843,-26249.904432640746
62931,1031573.5188905469,-757822.2904653881
54761,617734.3825708025,-11708.08834956809
44824,1422456.177280093,-252844.68373360863
54763,635367.3133678259,51830.31250312346
65586,751882.1179770245,-754307.7901628792
28617,1652239.6017483033,-761687.6345332399
62939,970024.049059519,-763930.88846997
82084,-463159.46338632936,-423860.46960083407
65591,649567.5057876386,-751341.6819211489
24243,1512000.6075118426,-758288.8305424142
54870,637658.5620681404,111715.11549300571
54872,588697.2125606462,113338.31646125467
24245,1545951.9751460392,-744447.980094393
24250,1541540.7040712868,-754838.4664754515
82421,-676358.5844479052,23059.559220806164
28683,1695326.9476654327,-762734.9121801618
65662,656417.0455958312,-811529.2103810931
65650,576006.9053643344,-775951.9206620753
82412,-673379.5162052631,12236.19101575454
28678,1694958.1459318027,-826061.4530129036
54857,652178.2895300111,99939.60397837064
54858,586373.6706312696,85009.57185855959
28679,1617210.6722185316,-795215.3676038524
68663,192226.85918833656,-407341.5614906797
68664,266771.3843971714,-361169.4449236152
34946,1939774.5742717448,-1718799.085978611
38583,1306932.404622312,-892263.2256774479
44903,1458664.7874393647,-313979.096695775
68665,131681.5000574236,-365026.7733106728
24228,1544633.4468268391,-707120.9583750111
45164,1380744.2398342278,-469615.84014492
45166,1390518.3246600146,-476425.3994288989
65740,610320.8579830312,-895835.8054193472
54960,859629.4633355421,-60166.80583987158
45167,1395550.6863663655,-555528.4452020983
45168,1396594.7982911197,-546187.3792638462
68778,16732.88002036372,-236855.0031540815
66967,103124.52621173378,-574429.4621666416
54961,889021.9316868468,-3728.71674073781
65744,634965.6822723249,-903626.7747459542
66970,168649.61990213438,-559859.3860820917
54962,867420.9308228185,1040.3623771475948
68779,230605.44071173962,-335017.40078110876
65745,538859.4536112536,-921738.6378023198
68856,15255.236566003663,-388919.1205454421
45371,1341264.346161929,-433600.4600689713
68859,98429.56421128819,-392749.99621208094
83013,-833787.2177027372,-62316.03448292291
24574,1809520.78470591,-598289.9985092143
67149,209438.67041814188,-825692.8569227121
68865,152470.36799360468,-454864.8401887127
83115,-831270.0464181398,-179083.0049938961
83121,-870387.6508657542,-294245.4771475769
83123,-842073.307015521,-254078.3730041537
24593,1844314.213751361,-618071.7180247516
24597,1841430.4301353272,-681242.4526377474
68874,47697.30128502893,-374100.64951068646
45381,1315238.1068203722,-462091.4473721138
24565,1833168.9917170717,-675634.7994709497
67131,269859.1860822008,-835932.7433463862
45370,1358276.4695628432,-467820.69389499223
67132,300421.55069944076,-788368.1663345171
83001,-854043.329266578,-121181.2561114686
24569,1833772.4471491522,-653139.929983438
24570,1799970.2664825984,-626933.8588342662
68855,56417.77471589885,-426408.07647413516
83011,-837371.4607733795,-103256.50460475907
67133,255639.0536568399,-820429.0539480533
66717,380058.77668892074,-801741.050071777
28621,1703781.8156874545,-769890.391690322
54771,721929.9202965569,32519.29294242086
54773,689601.8057207884,-30502.690552436008
62934,1021800.5592650713,-738922.4221766369
24131,1726137.2426717968,-620012.8276128955
62935,996375.9142965687,-727397.7193519761
44827,1438646.3132765277,-313384.6603777117
44828,1421216.9857771639,-269734.38252159714
62941,974976.9824685039,-797757.7731071701
44825,1420690.8675133209,-301766.1840808054
38476,1151094.480491763,-929519.2900286103
44826,1452011.832251771,-262412.4718255647
62932,945279.5441915216,-727951.6463574395
54762,625779.6045063932,58934.31946537403
65583,680499.7370568403,-766115.2835716197
24127,1731220.6484796747,-628980.858268222
38477,1181273.187627369,-1013961.3241449959
66712,466291.52464281226,-811592.3463376781
28613,1684201.691373217,-839518.6466133057
24128,1710833.5121595578,-649646.9377879337
82072,-463227.27251540055,-381742.7808850244
54862,686520.4166052034,127200.0020982875
34947,1939430.8248901146,-1725178.2973934754
44904,1453895.7099668854,-327634.8374526796
38588,1273209.4427231203,-840592.3385607175
65653,613789.8713061207,-887951.8330298655
68666,200015.5034099405,-429819.3931133775
65654,542496.0588738028,-866696.8090420144
38589,1332864.020188837,-849347.4534430439
28682,1709282.869758083,-851578.0747139597
54865,655476.0832137689,229742.44670711746
54867,679568.5012630075,123972.01661971935
28684,1635233.8700045648,-782544.9365024696
28685,1685074.1791642106,-769824.5291680424
28689,1701420.1759971129,-800835.8674053436
24236,1617878.4445016256,-751162.6810968159
54868,644407.1091129603,91722.53391423567
44906,1454744.9467211012,-316216.93226796156
66801,329564.492555092,-724794.7891477142
34951,1933914.2759689111,-1718101.6553297476
82414,-759503.4548184612,-15476.982905166606
45172,1424190.620172267,-515379.4421092656
24382,1665365.3579485912,-704581.6786845967
82633,-438761.97995340347,-208544.98216391038
54964,900069.1852627536,-57771.946471757066
68780,70297.55065491186,-261363.2150624809
54965,871545.173601162,-33980.2311489173
68781,177982.71117355864,-328171.82862835296
28754,1566491.2518394883,-849847.7773262
45177,1378325.2627896534,-480613.03562584275
67004,198247.48977587838,-854778.9426135676
28759,1570622.6424153885,-905123.8456132135
68784,256229.57039300408,-300049.7547477119
24412,1747847.368644096,-558360.8705216043
24413,1759357.6303770829,-503645.40921604977
24415,1795505.154061707,-563227.8491485203
68785,268990.78256232606,-280592.3409742119
54971,892078.7647066647,-65896.95067244805
54974,906789.7758254565,-72321.14474233077
28761,1623899.3544570897,-858592.7638515165
65747,573967.4802237331,-910990.3062074651
68786,200150.86602871987,-274594.2232963902
82637,-479755.2144534753,-231103.32318106067
83012,-861045.9084237819,-86778.50207599718
45372,1366782.683162852,-419943.2691681832
67134,116496.26830044563,-834147.6257366801
68858,52264.79884980943,-448748.45011606545
67135,223256.7276752573,-784071.5573051932
67137,333249.1164084181,-811262.2795741064
68860,17458.05778785374,-429800.9445050004
68861,62098.57655662518,-477866.08391372056
45373,1336656.5825724504,-423739.68960616994
67142,167228.9532475337,-836294.5455617597
45377,1336765.188397985,-439306.3124144224
67143,93536.90059609686,-851335.2849841943
28615,1629112.992132799,-769219.7129424135
54766,712064.780780148,77712.01922973535
82081,-366796.38732691464,-376705.49810433097
24132,1699094.6559072447,-668203.4441005177
68517,285287.83513610804,-446218.75655824295
24133,1756466.0319177692,-715193.4314499369
66713,463535.66412210366,-870749.1598870034
62938,1010284.975534557,-777163.3571516508
65588,773182.3371954211,-852946.0410115778
34736,1771206.0193157098,-1634555.9710588453
65589,723732.5653994642,-827193.9263932379
54768,711928.61763497,35818.57434448124
54769,614733.5805251003,-25161.988198494168
34737,1777192.9010009684,-1619983.8202590414
68521,276331.35983765783,-454545.6942407546
62940,925533.6104130142,-749503.4489019748
44830,1378569.5380446904,-286424.216263595
65601,566024.1828875652,-808170.7185410603
54770,682033.9761960387,-13603.812991214587
28622,1609283.5844741815,-804343.491828003
65603,541805.4382754324,-808406.8007236163
38478,1178371.3352349985,-995877.0532422068
62942,925540.9074534086,-760079.9222148056
44907,1460204.7014525787,-319206.5960852581
45001,1311184.1334078994,-530390.6059545557
65656,582549.3690844353,-888848.6876123229
66833,331641.3775466506,-695139.4090705336
45002,1307985.3155472486,-523999.4012946653
54871,618410.4081750725,113039.10876159323
82422,-663133.0757171676,-21579.648245969365
66834,307843.89097440935,-675256.0976439619
28694,1646986.277371053,-776861.1721355235
66838,278874.6965894088,-710131.7908262541
24248,1464006.0243485149,-785671.9197843118
45005,1337812.5525274405,-480187.7683867448
65661,545398.2811049471,-817586.0782196913
28697,1679233.5377724806,-795269.2214965734
82428,-602988.2065581094,-49794.91994620269
28698,1624598.592380974,-783941.6969773048
28701,1558921.9651826152,-870950.7017947976
54980,894996.430668003,-50763.80827179608
45204,1323660.3913854558,-532777.2248045328
67005,267059.9457936374,-876598.2700051245
28766,1570302.2946681054,-920446.6506971021
24416,1796421.942618056,-583995.5881411601
65753,617518.8457228616,-863760.7299653041
82639,-537392.1946440124,-118492.89841518797
65754,597242.6923114588,-881588.3537100346
82642,-618871.7802433866,-162207.90536321406
82646,-552311.7666572876,-203513.09257228076
82648,-570462.9937554561,-181368.73633705478
82649,-649834.7454540184,-160070.48303317316
65760,689661.1889234425,-899024.5611224724
28772,1553226.950664994,-936564.5399660337
54984,856437.4026199067,-33432.10193637746
65766,692213.4345834043,-908040.8609078701
65769,552381.4997121982,-877650.2988293045
45227,1338330.113607999,-523319.6624826257
45231,1323606.668928573,-515673.29675355833
67030,215990.06254654645,-798523.7335586424
67010,266852.9442346542,-810679.3339576114
24441,1829429.795901524,-517777.9429546684
28771,1458456.6597122264,-932539.723958599
45211,1320222.139659428,-526378.13311435
45378,1314921.718349379,-442765.19591291214
24577,1849031.031073636,-661731.2858868873
24578,1780997.3657894298,-595540.5258116296
24579,1787317.5066798476,-602594.3065491825
24580,1883518.7348224113,-693628.1598984564
67146,256355.01615681435,-841125.5410140312
68863,40014.286696312025,-470556.047922275
83110,-887367.4689626769,-193764.5360652599
83112,-883650.4043670176,-176544.77038344706
67147,236925.48465656978,-789531.2845570353
24588,1830027.2253704874,-628982.1062273954
67150,160002.59238231863,-883566.7450578009
45383,1326705.2218807149,-434342.5002659959
45384,1368983.1796390072,-453664.9086828561
68866,73685.65237800856,-447774.71200135886
83113,-837245.9216274671,-219681.1231553614
28623,1686851.8977487234,-748389.3955888004
82190,-830224.920691485,6545.239647348089
62943,993163.6972158322,-782484.9125347451
24137,1791091.7847059972,-677867.9369976623
24139,1804360.5991903446,-664729.1764706776
66720,400389.59630728327,-806267.8426691978
38483,1146175.6382001105,-976267.3464198116
44836,1405246.4877074233,-272688.7289438015
68532,265825.1065181044,-462338.51763158594
34741,1821007.39070251,-1654737.6838363106
44838,1480634.3181468002,-309671.56121871044
38486,1131622.0705046954,-1007773.5829367986
66735,466869.1565695933,-816304.6606852993
24148,1780834.5277730213,-720016.8534170277
28634,1718664.7894841926,-805123.2788279131
62957,934103.0524741706,-794995.096330214
24151,1772261.7637933444,-678825.8751500144
82214,-390800.18676958105,-292848.77651996416
68623,157090.2987161883,-393628.2969335503
24141,1708475.3419555877,-677944.5012619469
54801,624129.7638056932,127699.51735598689
62958,954575.6828393941,-759802.5762415417
54874,614666.1335232815,205291.29612035953
28702,1477720.7226221978,-922977.255442933
68710,258656.52769062656,-279769.053788734
68711,80398.558694774,-310460.0685294233
82434,-659177.1491115778,-38826.59813419393
24263,1494240.4083428408,-774480.6670517444
65674,561936.4236479226,-779845.8895206003
65676,661007.6537543695,-906119.7708911872
54893,594389.1199470414,125207.03763270084
68723,229136.46308500573,-297686.45356748806
24271,1556530.8585018618,-752829.1608409347
45011,1323107.9451175726,-495028.35563729005
24265,1509247.5460864988,-752447.8882791732
66851,269368.09146312193,-747980.8701299534
82442,-584587.1649439196,-93742.20612543066
65663,595335.5587995588,-795203.768077157
65664,565968.6053440728,-845401.4786247313
54875,640418.3697844062,141323.10117589158
66839,371422.61579522834,-744396.9286004222
24251,1542009.5972143286,-766069.1394604122
82431,-641858.2440332315,17980.34592921224
65759,621516.0740656798,-889929.9519451709
54982,852412.1276126334,-47146.058925607715
68788,271263.0132072489,-346072.7583070581
68789,164551.20587079244,-271897.91717000806
65761,650397.6948583326,-908406.9022780635
67013,241369.59974868342,-842859.7666135633
67016,218174.2486588596,-786981.9406567106
54985,913329.9522144833,-38126.8384790882
67017,254114.1152793456,-792607.376127718
28774,1539897.0547235217,-944922.5249075732
67018,190406.49692359168,-878519.5748729707
28775,1512435.5139938314,-958522.9882491675
54986,894379.995416479,-35831.072658530764
45215,1330237.588407613,-515634.8498780738
65767,601568.7158519618,-770437.2017787888
24431,1828612.9786045821,-524845.7228758788
68792,235678.0998436731,-247881.96455581827
45216,1329326.820161397,-519766.3972018342
24590,1869002.9288663424,-557572.271693178
45385,1367577.4746898466,-459212.5825943987
68871,96533.29106842824,-428411.57991599326
45388,1307207.912803945,-395963.70598946797
83119,-895582.0254335878,-201682.01282659103
45389,1350392.456467302,-418458.1636316553
45390,1285383.7328213723,-412489.77145045204
83124,-844507.7677915015,-308748.81096230866
24592,1857470.0333940582,-689490.0820646498
83126,-890007.5487463069,-208839.01954893934
24594,1838570.2350036113,-698504.1403782232
68873,129520.52159283406,-416031.6190222501
83128,-872419.8246018909,-148174.65061683467
83414,-874187.2157639639,-64666.54872831547
45403,1345967.8106542518,-452665.3159975979
24598,1874113.6574654533,-693560.7579683592
67156,269167.2606496229,-856126.4164616354
68882,133152.5083510998,-396315.93617298495
68883,119095.6478253699,-463872.86387182353
24614,1574086.6676299379,-684269.3688449428
67208,239786.3300769652,-806778.564888518
24634,1589564.6197719201,-685487.507781731
62946,1007332.5144402903,-741606.901883325
38485,1108016.3651794333,-993329.2546342514
28625,1709574.1565653028,-819348.1850735747
65605,561850.6605587368,-880600.2895896144
66725,453652.0282892399,-857366.0578560615
44839,1442780.3941558837,-248840.76033133845
28626,1646224.924911695,-784968.8031684719
24142,1708958.7314216583,-673554.8626551954
28627,1685082.76832699,-757741.1995815648
82201,-422278.11058433633,-319257.49798404414
44840,1486693.286291864,-305995.28059404617
54805,621381.2072546518,76795.69861076341
34744,1828801.4446551437,-1654169.0745682092
62948,962443.4486163517,-734495.4274693531
66733,418870.658381711,-811499.3648993552
28630,1663711.7117758605,-834134.4781756343
62951,971010.9417480691,-732676.6921396982
24150,1698702.9118469553,-645700.4670787044
82212,-371838.99746757676,-294274.8257519166
44842,1486279.3388406676,-322485.34795455023
24256,1557689.1182415425,-698251.6640358202
68713,84230.14492576558,-272968.5009300563
24258,1559022.5222620063,-763166.6503118183
34956,1934853.25664856,-1768073.6582164662
65668,588643.3625291125,-761300.6587904268
82432,-626701.4937979006,-54477.00038854202
28705,1594317.3077929048,-824901.9974435556
65669,596251.6793158909,-874643.6831559364
66843,284881.84162807994,-746972.3232072835
68714,40867.10390996933,-292405.82105930976
28708,1548499.3459217148,-922545.6405500186
24260,1586653.9453035055,-714822.9079297165
45013,1311052.5199226646,-499856.33755504823
34957,1955830.7054437597,-1739807.493234098
68715,197723.51877062776,-333999.42975935317
65672,606937.7783873021,-912636.8659324085
66845,305183.35529167677,-738702.2153185756
68716,262785.3886909984,-336091.02840099036
54880,600433.9901168528,206577.4718691774
28711,1592388.6501281895,-876230.331098066
45015,1321363.5649253472,-502871.0984734573
65680,626582.2539635432,-902027.7112945896
24432,1777975.7158752622,-537091.7350217492
65768,688167.6159868594,-865894.1260251654
24435,1797018.9758317058,-567895.4762546688
67020,204563.57947078915,-774054.8112620628
67021,95941.26176324168,-802101.9736015509
24437,1819600.540991885,-522270.96602220315
28777,1605220.8503820787,-837928.986101834
82710,-338358.2649187729,-22775.146661224273
45219,1328162.6845999777,-528374.647229165
82711,-353842.34391887137,-22307.706069652617
82712,-326738.29894601915,-44423.71407764776
28778,1581365.3736835937,-876310.4202766545
24439,1779211.1442469526,-555793.895357528
24440,1805617.7929173377,-550819.9638532905
65770,570535.8397973047,-820064.384829559
45224,1324979.9364581807,-520403.9373847124
67023,300030.0307086885,-845653.0106047651
65771,606024.4050033164,-889282.8576057006
65773,667622.5274245024,-886179.1478305637
67212,225932.57775357555,-807440.0328743352
68926,12649.664489929793,-545440.5771286311
68930,134252.74419139058,-522843.4137255369
67220,239646.9312582344,-801516.6815939657
24646,1581612.997274676,-702850.7357595443
68927,31581.97421638225,-498915.4563758057
45409,1343375.2511624014,-457683.04229022394
68901,138065.03024671474,-488782.8046662025
45430,1352455.0699249702,-457087.98793941934
68939,88374.12296335476,-543052.6494911535
68875,109786.6238927416,-386766.32169960276
24599,1852375.0777585781,-580561.1983906929
24601,1613995.2515601714,-689580.3204958274
24602,1612676.706788568,-690639.1410049197
45404,1345135.622365831,-449750.116199558
24603,1562873.8895212219,-682008.065380737
68876,105524.14549039652,-463354.6756625642
67159,149606.1028937957,-840677.8716197453
45405,1339851.1840786329,-450521.29435545974
68879,41333.42407405281,-347415.12461367424
24605,1636896.4351506499,-678631.5369401843
62953,986563.4605650981,-800078.3263832703
54806,698104.6308608898,212162.40989117583
65608,652658.8757244461,-870892.2894322051
28637,1666218.4450013156,-846139.6643623856
65609,701124.6998620991,-908706.7500573305
68601,217172.30876769088,-391013.91188020026
66738,463374.9802587994,-761589.9273369233
28638,1658350.5839331849,-833471.9818216438
34747,1804982.2434629602,-1657572.6898156207
38501,1293122.0714955132,-863028.5180234202
65610,574970.373147693,-862338.2556282525
54812,632575.3984347899,76177.2683129189
38504,1360911.79972113,-832050.3243324149
44847,1433611.1583747668,-267511.1645500793
38505,1296957.5150952335,-868415.2974478289
68718,188209.6606046723,-257328.6727569469
54889,609907.7072554932,75569.91682363089
45032,1363099.9984572155,-478901.10707534954
45033,1305779.7140363492,-526574.3716493086
66846,306774.1798268406,-699920.278718862
24266,1580995.3378939466,-733847.7695253721
65681,584472.8252481791,-915779.5239962805
66849,294835.96500581346,-674803.3071620278
24270,1571720.4330469095,-751683.4187449928
24272,1557653.0354476885,-720310.8978462929
65685,602477.2547630919,-780227.7205987175
34974,1893275.0268050432,-1769412.4106359165
24445,1745971.1103988416,-569376.54654343
24448,1757802.7372927002,-585741.5139763483
65774,570893.2654666608,-763637.7157923616
82716,-447059.8190551115,-35608.96438452718
28779,1515718.3766969978,-919644.100833286
45230,1339419.92534264,-532150.5058696669
67026,221613.4970788379,-828889.6059906326
68801,143438.19847911515,-448823.68027755845
28782,1612042.372621652,-913103.6054826062
45233,1315314.330297211,-531663.7483172517
24450,1779590.268868869,-582518.0718485038
24457,1751117.490030424,-587934.6854392322
24459,1794580.2205964804,-549783.9876784085
45237,1331892.010720538,-520134.52187928994
65777,717007.0559041098,-908121.6623645483
67031,209015.26622308296,-841022.4173750385
45239,1320917.9215321534,-520919.16754733643
65781,582381.4452279827,-827086.9193899857
24476,1801642.292528669,-554573.1704891999
68814,49284.318886364694,-410225.40624807146
45248,1314726.6305247985,-526628.3938053884
24607,1557848.7150147702,-690060.2503759543
45406,1337845.239471755,-451818.16205014155
67203,232243.0818915425,-807068.7318134749
24612,1598490.4097454227,-703712.2659993384
67204,232156.78690744046,-799559.7427769514
67205,226967.19094551908,-802117.5970436784
67206,244606.95620874452,-806715.1601456157
24622,1599908.9400747388,-689373.2898550828
24630,1628376.8888134174,-688349.8257192653
45417,1335286.212146893,-458011.80110257916
45419,1345462.05806268,-458304.4067246809
67209,226232.07196470152,-811710.5323756501
24635,1636390.2337800118,-671197.9832821952
68920,56541.722077875434,-538386.543498952
68922,8502.15365730544,-518416.99370261095
68923,44665.851283230455,-514735.6806273352
24641,1601181.2799606973,-700753.5790176314
68924,74072.2923234234,-500355.7080419559
45424,1347566.7759754674,-442818.53501891135
24649,1592123.8966530357,-706751.0637312147
24651,1628614.7180917067,-699223.5294849857
54813,618147.6282957584,103343.69641274297
44849,1408333.1316060734,-321009.563527411
82215,-387019.58806297235,-278244.8172146627
68620,161208.93976263946,-362264.9318408958
